Date,Open,High,Low,Close,Volume,Daily_Return,MA5,MA10,Volatility,Target
2015-04-23,14.5513334274292,14.76533317565918,14.476667404174805,14.57333278656006,66168000,-0.0038279091473923943,14.126799774169921,14.014533233642577,0.4447350771977658,14.562000274658203
2015-04-24,14.699999809265137,14.720000267028809,14.534000396728516,14.562000274658203,36417000,-0.0007776197845634769,14.281999778747558,14.064733219146728,0.43127053852922853,15.436667442321776
2015-04-27,14.837332725524902,15.916666984558104,14.800000190734863,15.436667442321776,175089000,0.060065042656655354,14.632399940490723,14.209866619110107,0.5259577620598821,15.36533260345459
2015-04-28,15.649999618530272,15.699999809265137,15.20199966430664,15.36533260345459,91281000,-0.004621129472000662,14.913333129882812,14.363333225250244,0.44661887246973914,15.49666690826416
2015-04-29,15.33666706085205,15.664667129516602,15.175333023071287,15.49666690826416,59041500,0.00854744301337429,15.086800003051758,14.527466583251954,0.4761937242001988,15.06999969482422
2015-04-30,15.359333038330078,15.526000022888184,15.011333465576172,15.06999969482422,58678500,-0.027532837607318283,15.18613338470459,14.656466579437256,0.38546722177848364,15.0686674118042
2015-05-01,15.329333305358888,15.451333045959473,14.694000244140623,15.0686674118042,79225500,-8.840630703388364e-05,15.28746681213379,14.784733295440674,0.2044833210942919,15.36733341217041
2015-05-04,15.211999893188477,15.648667335510254,15.140666961669922,15.36733341217041,66519000,0.01982033262823535,15.273600006103516,14.95299997329712,0.19391371704221722,15.529999732971191
2015-05-05,15.850666999816896,15.966667175292969,15.275333404541016,15.529999732971191,86953500,0.010585201507501196,15.306533432006836,15.109933280944825,0.22489609625386575,15.362000465393066
2015-05-06,15.606666564941406,15.631333351135254,15.213333129882812,15.362000465393066,79063500,-0.01081772507834955,15.279600143432617,15.183200073242187,0.20347718500656098,15.786666870117188
2015-05-07,14.733332633972168,15.83199977874756,14.68333339691162,15.786666870117188,141838500,0.027643952080381284,15.422933578491211,15.3045334815979,0.2627136314021674,15.77400016784668
2015-05-08,15.732666969299316,15.894000053405762,15.579999923706056,15.77400016784668,70023000,-0.000802367109835278,15.564000129699707,15.425733470916748,0.20875714505815515,15.965999603271484
2015-05-11,15.752667427062988,16.191999435424805,15.687333106994627,15.965999603271484,85084500,0.012171892568897835,15.683733367919922,15.478666687011719,0.23746774504449414,16.31599998474121
2015-05-12,16.007333755493164,16.42333221435547,15.879332542419434,16.31599998474121,95451000,0.021921607801995036,15.840933418273925,15.57373342514038,0.3457352617327474,16.211999893188477
2015-05-13,16.507333755493164,16.553333282470703,16.149999618530273,16.211999893188477,81603000,-0.006374116918974937,16.010933303833006,15.645266723632812,0.2459396444361233,16.273332595825195
2015-05-14,16.321332931518555,16.326000213623047,16.083332061767578,16.273332595825195,43438500,0.0037831669775971744,16.10826644897461,15.76560001373291,0.23083245236105407,16.589332580566406
2015-05-15,16.261999130249023,16.626667022705078,16.166667938232422,16.589332580566406,67914000,0.019418271142708665,16.271332931518554,15.91766653060913,0.22353510455373599,16.583332061767578
2015-05-18,16.46666717529297,16.65999984741211,16.399999618530273,16.583332061767578,50298000,-0.0003617094762363715,16.394799423217773,16.03926639556885,0.17872249085282105,16.47599983215332
2015-05-19,16.562000274658203,16.733333587646484,16.40999984741211,16.47599983215332,55113000,-0.006472295749399448,16.426799392700197,16.133866405487062,0.17537893232886156,16.290000915527344
2015-05-20,16.475332260131836,16.516000747680664,16.091333389282227,16.290000915527344,56334000,-0.011289082211751178,16.44239959716797,16.22666645050049,0.15361416445789605,16.374666213989258
2015-05-21,16.20199966430664,16.441333770751953,16.157333374023438,16.374666213989258,29559000,0.005197378373454464,16.462666320800782,16.285466384887695,0.13070932054385279,16.51533317565918
2015-05-22,16.358667373657227,16.573333740234375,16.333999633789062,16.51533317565918,33346500,0.008590523912465953,16.447866439819336,16.359599685668947,0.11616150369257537,16.497333526611328
2015-05-26,16.511999130249023,16.799999237060547,16.433332443237305,16.497333526611328,52480500,-0.0010898750183484518,16.430666732788087,16.41273307800293,0.09564372443675932,16.495332717895508
2015-05-27,16.567333221435547,16.633333206176758,16.3700008392334,16.495332717895508,51123000,-0.00012128073379813475,16.434533309936523,16.430666351318358,0.09828877826864328,16.76333236694336
2015-05-28,16.468666076660156,16.786666870117188,16.336666107177734,16.76333236694336,54709500,0.016246998689338543,16.529199600219727,16.48579959869385,0.14234940288703857,16.719999313354492
2015-05-29,16.733333587646484,16.857999801635742,16.6286678314209,16.719999313354492,56839500,-0.0025849904207780883,16.598266220092775,16.530466270446777,0.13202876881403475,16.6299991607666
2015-06-01,16.76066780090332,16.773332595825195,16.49799919128418,16.6299991607666,37576500,-0.005382784466743784,16.62119941711426,16.534532928466795,0.12371925397331285,16.55666732788086
2015-06-02,16.594667434692383,16.626667022705078,16.420000076293945,16.55666732788086,32022000,-0.004409611340134401,16.633066177368164,16.531866455078124,0.11106681202206323,16.599332809448242
2015-06-03,16.546667098999023,16.71466636657715,16.46733283996582,16.599332809448242,26722500,0.0025769365731915794,16.65386619567871,16.544199752807618,0.08565567315609744,16.39466667175293
2015-06-04,16.5,16.6200008392334,16.380666732788086,16.39466667175293,36804000,-0.01232978096437809,16.580133056640626,16.554666328430176,0.11975626180419403,16.609333038330078
2015-06-05,16.399999618530273,16.64666748046875,16.3786678314209,16.609333038330078,45330000,0.013093670696398219,16.55799980163574,16.578133010864256,0.09514057131846815,17.086000442504883
2015-06-08,16.72333335876465,17.25,16.687332153320312,17.086000442504883,75255000,0.028698768522178453,16.6492000579834,16.635199737548827,0.25894992203937567,17.066667556762695
2015-06-09,17.02666664123535,17.182666778564453,16.94266700744629,17.066667556762695,39166500,-0.00113150446221999,16.751200103759764,16.692133140563964,0.3089971715896859,16.713333129882812
2015-06-10,16.793333053588867,16.933332443237305,16.566667556762695,16.713333129882812,51817500,-0.020703187995237737,16.77400016784668,16.713933181762695,0.2990351259546951,16.76066780090332
2015-06-11,16.884000778198242,16.95800018310547,16.69533348083496,16.76066780090332,30661500,0.0028321502750325855,16.847200393676758,16.713666725158692,0.21632181562471609,16.71266746520996
2015-06-12,16.680667877197266,16.8973331451416,16.680667877197266,16.71266746520996,21334500,-0.0028638677326909834,16.867867279052735,16.71293354034424,0.19141782898100473,16.691999435424805
2015-06-15,16.64666748046875,16.75200080871582,16.400667190551758,16.691999435424805,32793000,-0.0012366685227346297,16.78906707763672,16.719133567810058,0.15721259786979386,16.874666213989258
2015-06-16,16.67533302307129,16.895999908447266,16.606666564941406,16.874666213989258,29770500,0.010943373157369374,16.75066680908203,16.7509334564209,0.07374870630025762,17.360666275024414
2015-06-17,16.81133270263672,17.624000549316406,16.801332473754883,17.360666275024414,82693500,0.028800573289696096,16.880133438110352,16.827066802978514,0.2777827349798331,17.459333419799805
2015-06-18,17.46666717529297,17.56399917602539,17.334667205810547,17.459333419799805,41740500,0.005683373161624372,17.01986656188965,16.933533477783204,0.3647693937002127,17.500667572021484
2015-06-19,17.49333381652832,17.586666107177734,17.34000015258789,17.500667572021484,36945000,0.0023674530537807215,17.177466583251952,17.022666931152344,0.36906514838090115,17.319332122802734
2015-06-22,17.476667404174805,17.626667022705078,17.04599952697754,17.319332122802734,68416500,-0.010361630404811084,17.302933120727538,17.04600009918213,0.2502871124127806,17.844667434692383
2015-06-23,17.35466766357422,17.866666793823242,17.238000869750977,17.844667434692383,58062000,0.030332307745169373,17.496933364868163,17.1238000869751,0.20764007588034797,17.67799949645996
2015-06-24,17.798667907714844,17.823333740234375,17.58133316040039,17.67799949645996,36184500,-0.009339929636816735,17.560400009155273,17.22026672363281,0.2040427369426487,17.91933250427246
2015-06-25,17.76333236694336,18.0939998626709,17.683332443237305,17.91933250427246,42738000,0.013651601690611415,17.652399826049805,17.336133193969726,0.2463899363915631,17.805999755859375
2015-06-26,17.926000595092773,17.94066619873047,17.733333587646484,17.805999755859375,57576000,-0.006324607704336294,17.713466262817384,17.445466423034667,0.2370425679322708,17.468000411987305
2015-06-29,17.463333129882812,17.729999542236328,17.3799991607666,17.468000411987305,52183500,-0.018982328906347767,17.7431999206543,17.523066520690918,0.17695199038477563,17.884000778198242
2015-06-30,17.65333366394043,18.06133270263672,17.600000381469727,17.884000778198242,46303500,0.02381499635902573,17.751066589355467,17.623999977111815,0.1833492775430998,17.94333267211914
2015-07-01,18.073999404907227,18.17466735839844,17.856666564941406,17.94333267211914,31518000,0.003317596250232091,17.804133224487305,17.682266616821288,0.1949454654501586,18.667999267578125
2015-07-02,18.68000030517578,18.82999992370605,18.220666885375977,18.667999267578125,107458500,0.04038639915454456,17.95386657714844,17.80313320159912,0.4395759945234075,18.64800071716309
2015-07-06,18.59199905395508,18.779333114624023,18.420000076293945,18.64800071716309,61828500,-0.001071274437521974,18.12226676940918,17.917866516113282,0.5222721281988549,17.858667373657227
2015-07-07,18.33333206176757,18.34666633605957,17.384666442871094,17.858667373657227,91576500,-0.04232804124569678,18.200400161743165,17.97180004119873,0.4189178748788565,16.997333526611328
2015-07-08,17.288000106811523,17.386667251586914,16.95400047302246,16.997333526611328,93316500,-0.04823057784907436,18.02306671142578,17.887066650390626,0.6877488166519374,17.19466781616211
2015-07-09,17.27199935913086,17.530000686645508,17.119333267211914,17.19466781616211,50011500,0.011609720385955313,17.873333740234376,17.83873348236084,0.7841844710534391,17.27666664123535
2015-07-10,17.481332778930664,17.53333282470703,17.187999725341797,17.27666664123535,39163500,0.004768851945843755,17.59506721496582,17.774466896057127,0.6702869105501881,17.477333068847656
2015-07-13,17.483333587646484,17.503332138061523,17.06999969482422,17.477333068847656,44404500,0.011614881028806812,17.360933685302733,17.741600227355956,0.32719947676071864,17.709999084472656
2015-07-14,17.47333335876465,17.732667922973633,17.367332458496094,17.709999084472656,28614000,0.013312443878506386,17.33120002746582,17.765800094604494,0.27291269973327953,17.542667388916016
2015-07-15,17.78266716003418,17.832666397094727,17.472000122070312,17.542667388916016,30324000,-0.009448430502932648,17.440266799926757,17.73166675567627,0.20718299097264525,17.778667449951172
2015-07-16,17.614667892456055,17.81333351135254,17.54400062561035,17.778667449951172,24240000,0.013452917723576485,17.55706672668457,17.715200233459473,0.1985473442601606,18.310667037963867
2015-07-17,18.166667938232425,18.36933326721192,17.883333206176758,18.310667037963867,75061500,0.029923479333326286,17.763866806030272,17.679467010498048,0.32906764076874456,18.817333221435547
2015-07-20,18.33333206176757,19.11000061035156,18.16933250427246,18.817333221435547,74677500,0.027670547578698246,18.031866836547852,17.696400260925294,0.5248123171335431,17.784666061401367
2015-07-21,18.003332138061523,18.233333587646484,17.770000457763672,17.784666061401367,91630500,-0.054878507378390284,18.046800231933595,17.689000129699707,0.5143214497711193,17.857999801635742
2015-07-22,17.417999267578125,17.96266746520996,17.390666961669922,17.857999801635742,46575000,0.004123425201304931,18.10986671447754,17.775066757202147,0.45269056422351084,17.81333351135254
2015-07-23,17.976667404174805,17.99333381652832,17.684667587280273,17.81333351135254,33408000,-0.0025011922264167596,18.116799926757814,17.83693332672119,0.44657407793056897,17.694000244140625
2015-07-24,17.825332641601562,18.07266616821289,17.594667434692383,17.694000244140625,42547500,-0.0066990980175530845,17.993466567993163,17.87866668701172,0.4644440645037672,16.867332458496094
2015-07-27,17.495332717895508,17.6286678314209,16.71933364868164,16.867332458496094,70413000,-0.046720231391331746,17.603466415405272,17.817666625976564,0.4158588495621544,17.654666900634766
2015-07-28,17.049999237060547,17.69333267211914,16.78933334350586,17.654666900634766,58437000,0.04667806507496031,17.577466583251955,17.812133407592775,0.4056360908053102,17.58799934387207
2015-07-29,17.618000030517578,17.859333038330078,17.46666717529297,17.58799934387207,41851500,-0.003776200204621105,17.523466491699217,17.81666660308838,0.3758305986898391,17.785999298095703
2015-07-30,17.512666702270508,17.79599952697754,17.474000930786133,17.785999298095703,30519000,0.011257673505236987,17.51799964904785,17.817399787902833,0.37072419301789994,17.74333381652832
2015-07-31,17.84000015258789,17.957332611083984,17.674667358398438,17.74333381652832,33339000,-0.0023988239767867015,17.52786636352539,17.76066646575928,0.37717974045648706,17.332666397094727
2015-08-03,17.752666473388672,17.78066635131836,17.13800048828125,17.332666397094727,38302500,-0.023144884928617437,17.62093315124512,17.612199783325195,0.17857006941410228,17.75200080871582
2015-08-04,17.333999633789062,17.781333923339844,17.222667694091797,17.75200080871582,35287500,0.02419330078904558,17.640399932861328,17.60893325805664,0.1882120252645517,18.0086669921875
2015-08-05,17.57200050354004,18.06666755676269,17.360000610351562,18.0086669921875,93214500,0.014458436896063187,17.724533462524413,17.623999977111815,0.24452894358706076,16.408666610717773
2015-08-06,16.63599967956543,17.0,15.7413330078125,16.408666610717773,219357000,-0.08884613070827718,17.44906692504883,17.48353328704834,0.6299793793062431,16.167333602905273
2015-08-07,16.238666534423828,16.248666763305664,15.892666816711426,16.167333602905273,76101000,-0.014707655017798138,17.13386688232422,17.330866622924805,0.8134783408930584,16.076000213623047
2015-08-10,15.876667022705078,16.197999954223633,15.736666679382324,16.076000213623047,62788500,-0.005649254943673188,16.882533645629884,17.2517333984375,0.9234049364645182,15.824666976928713
2015-08-11,15.8100004196167,15.953332901000977,15.629332542419434,15.824666976928713,63973500,-0.015634065274604203,16.49706687927246,17.068733406066894,0.8704729042282321,15.878000259399414
2015-08-12,15.666666984558104,15.98466682434082,15.515999794006348,15.878000259399414,55920000,0.0033702625495031224,16.070933532714843,16.89773349761963,0.23518755346342085,16.167333602905273
2015-08-13,15.990667343139648,16.43199920654297,15.941332817077637,16.167333602905273,70338000,0.018222278547613824,16.022666931152344,16.735866928100585,0.16189020865995776,16.209999084472656
2015-08-14,16.482667922973633,16.528667449951172,16.118000030517578,16.209999084472656,65472000,0.0026389930841606013,16.03120002746582,16.58253345489502,0.17221685437838113,16.999332427978516
2015-08-17,17.03733253479004,17.106000900268555,16.700666427612305,16.999332427978516,107650500,0.04869422505161958,16.215866470336913,16.5492000579834,0.4699466438749661,17.381332397460938
2015-08-18,17.025333404541016,17.39666748046875,16.90399932861328,17.381332397460938,62925000,0.022471468870960187,16.52719955444336,16.51213321685791,0.6332518712379491,17.016666412353516
2015-08-19,17.35533332824707,17.376667022705078,17.001333236694336,17.016666412353516,54064500,-0.02098032399177252,16.75493278503418,16.412933158874512,0.5391747602669494,16.14533233642578
2015-08-20,16.804000854492188,16.970666885375977,16.126667022705078,16.14533233642578,73587000,-0.05120474567775368,16.75053253173828,16.386599731445312,0.5452249043732664,15.38466739654541
2015-08-21,15.733332633972168,16.253332138061523,15.36733341217041,15.38466739654541,98853000,-0.047113613026361856,16.585466194152833,16.308333110809325,0.8102865953319487,14.591333389282228
2015-08-24,13.519332885742188,15.42666721343994,13.0,14.591333389282228,143724000,-0.05156653613722728,16.10386638641358,16.159866428375246,1.1480250406879375,14.66866683959961
2015-08-25,15.368000030517578,15.393333435058594,14.607999801635742,14.66866683959961,64909500,0.005299957738899019,15.561333274841308,16.044266414642333,1.0281066846658582,14.989333152770996
2015-08-26,15.195332527160645,15.199999809265137,14.36733341217041,14.989333152770996,74445000,0.021860631008791875,15.155866622924805,15.955399703979491,0.6354500353379328,16.19933319091797
2015-08-27,15.399999618530272,16.316667556762695,15.387332916259766,16.19933319091797,114840000,0.08072407396744574,15.166666793823243,15.958599662780761,0.656578984493141,16.565332412719727
2015-08-28,16.124000549316406,16.76333236694336,16.10466766357422,16.565332412719727,82705500,0.022593474526899193,15.402799797058105,15.994132995605469,0.9157416565446359,16.604000091552734
2015-08-31,16.374666213989258,16.996667861938477,16.367332458496094,16.604000091552734,70503000,0.00233425311787383,15.805333137512207,15.954599761962891,0.9122184622918008,15.908666610717772
2015-09-01,16.022666931152344,16.399999618530273,15.79800033569336,15.908666610717772,81822000,-0.04187746789935953,16.05333309173584,15.807333183288574,0.6594918004008564,16.512666702270508
2015-09-02,16.35333251953125,16.525333404541016,15.985333442687988,16.512666702270508,69438000,0.0379667326201818,16.357999801635742,15.756933212280273,0.2976996028832284,16.3713321685791
2015-09-03,16.804000854492188,16.80533218383789,16.333332061767578,16.3713321685791,62922000,-0.008559158628931418,16.39239959716797,15.779533195495606,0.2844231632689577,16.1286678314209
2015-09-04,16.05933380126953,16.272666931152344,15.880000114440918,16.1286678314209,55338000,-0.014822516253377382,16.305066680908205,15.853933238983155,0.28508754684873183,16.544666290283203
